,Gender,CohortAge,Comorbidity,Age,AllCauseWithAllCancersIncluded,AllCauseExcludingPancCancers
1607,Female,80,No,90,0.148224982,0.147242084
1608,Female,80,No,91,0.15492912,0.153946222
1609,Female,80,No,92,0.18938928,0.188406382
1610,Female,80,No,93,0.214963448,0.213980549
1611,Female,80,No,94,0.235274731,0.234291832
1612,Female,80,No,95,0.257404948,0.25642205
1613,Female,80,No,96,0.281470467,0.280487569
1614,Female,80,No,97,0.30759112,0.306608222
1615,Female,80,No,98,0.335878802,0.334895903
1616,Female,80,No,99,0.366446531,0.365463633
1617,Female,80,No,100,0.399402744,0.398419845
1618,Female,80,Low,80,0.035130576,0.034403646
1619,Female,80,Low,81,0.040686747,0.039916464
1620,Female,80,Low,82,0.046835228,0.046032635
1621,Female,80,Low,83,0.062402992,0.061585434
1622,Female,80,Low,84,0.07438498,0.073529374
1623,Female,80,Low,85,0.100509375,0.099526477
1624,Female,80,Low,86,0.115896984,0.114914085
1625,Female,80,Low,87,0.136612997,0.135630099
1626,Female,80,Low,88,0.125281631,0.124298732
1627,Female,80,Low,89,0.198902993,0.197920095
1628,Female,80,Low,90,0.168495913,0.167513015
1629,Female,80,Low,91,0.184158465,0.183175567
1630,Female,80,Low,92,0.227875759,0.226892861
1631,Female,80,Low,93,0.214963448,0.213980549
1632,Female,80,Low,94,0.235274731,0.234291832
1633,Female,80,Low,95,0.257404948,0.25642205
1634,Female,80,Low,96,0.281470467,0.280487569
1635,Female,80,Low,97,0.30759112,0.306608222
1636,Female,80,Low,98,0.335878802,0.334895903
1637,Female,80,Low,99,0.366446531,0.365463633
1638,Female,80,Low,100,0.399402744,0.398419845
1639,Female,80,Moderate,80,0.046550387,0.045823457
1640,Female,80,Moderate,81,0.053829997,0.053059715
1641,Female,80,Moderate,82,0.066407362,0.06560477
1642,Female,80,Moderate,83,0.080007498,0.07918994
1643,Female,80,Moderate,84,0.098163322,0.097307716
1644,Female,80,Moderate,85,0.113000222,0.112017324
1645,Female,80,Moderate,86,0.134414828,0.13343193
1646,Female,80,Moderate,87,0.166844228,0.165861329
1647,Female,80,Moderate,88,0.16481893,0.163836031
1648,Female,80,Moderate,89,0.186853065,0.185870167
1649,Female,80,Moderate,90,0.207954665,0.206971767
1650,Female,80,Moderate,91,0.277876367,0.276893468
1651,Female,80,Moderate,92,0.188074428,0.18709153
1652,Female,80,Moderate,93,0.214963448,0.213980549
1653,Female,80,Moderate,94,0.235274731,0.234291832
1654,Female,80,Moderate,95,0.257404948,0.25642205
1655,Female,80,Moderate,96,0.281470467,0.280487569
1656,Female,80,Moderate,97,0.30759112,0.306608222
1657,Female,80,Moderate,98,0.335878802,0.334895903
1658,Female,80,Moderate,99,0.366446531,0.365463633
1659,Female,80,Moderate,100,0.399402744,0.398419845
1660,Female,80,Severe,80,0.105828379,0.105101449
1661,Female,80,Severe,81,0.109636022,0.10886574
1662,Female,80,Severe,82,0.120425524,0.119622931
1663,Female,80,Severe,83,0.128594238,0.12777668
1664,Female,80,Severe,84,0.149997099,0.149141493
1665,Female,80,Severe,85,0.15487547,0.153892572
1666,Female,80,Severe,86,0.176247143,0.175264244
1667,Female,80,Severe,87,0.187710703,0.186727804
1668,Female,80,Severe,88,0.208493907,0.207511009
1669,Female,80,Severe,89,0.217170109,0.216187211
1670,Female,80,Severe,90,0.235874345,0.234891447
1671,Female,80,Severe,91,0.224086228,0.22310333
1672,Female,80,Severe,92,0.283445936,0.282463038
1673,Female,80,Severe,93,0.214963448,0.213980549
1674,Female,80,Severe,94,0.235274731,0.234291832
1675,Female,80,Severe,95,0.257404948,0.25642205
1676,Female,80,Severe,96,0.281470467,0.280487569
1677,Female,80,Severe,97,0.30759112,0.306608222
1678,Female,80,Severe,98,0.335878802,0.334895903
1679,Female,80,Severe,99,0.366446531,0.365463633
1680,Female,80,Severe,100,0.399402744,0.398419845
1681,Female,81,No,81,0.030433494,0.029663211
1682,Female,81,No,82,0.03761378,0.036811187
1683,Female,81,No,83,0.044669287,0.043851729
1684,Female,81,No,84,0.054433909,0.053578303
1685,Female,81,No,85,0.06204364,0.061060741
1686,Female,81,No,86,0.078880827,0.077897929
1687,Female,81,No,87,0.093703846,0.092720948
1688,Female,81,No,88,0.107096773,0.106113875
1689,Female,81,No,89,0.127770396,0.126787498
1690,Female,81,No,90,0.148435823,0.147452925
1691,Female,81,No,91,0.161726359,0.160743461
1692,Female,81,No,92,0.195942125,0.194959227
1693,Female,81,No,93,0.209452405,0.208469506
1694,Female,81,No,94,0.235274731,0.234291832
1695,Female,81,No,95,0.257404948,0.25642205
1696,Female,81,No,96,0.281470467,0.280487569
1697,Female,81,No,97,0.30759112,0.306608222
1698,Female,81,No,98,0.335878802,0.334895903
1699,Female,81,No,99,0.366446531,0.365463633
1700,Female,81,No,100,0.399402744,0.398419845
1701,Female,81,Low,81,0.037744036,0.036973753
1702,Female,81,Low,82,0.049089515,0.048286922
1703,Female,81,Low,83,0.058884078,0.05806652
1704,Female,81,Low,84,0.07086957,0.070013964
1705,Female,81,Low,85,0.078845447,0.077862549
1706,Female,81,Low,86,0.104686116,0.103703217
1707,Female,81,Low,87,0.118786597,0.117803698
1708,Female,81,Low,88,0.137156484,0.136173586
1709,Female,81,Low,89,0.192835803,0.191852905
1710,Female,81,Low,90,0.195409352,0.194426453
1711,Female,81,Low,91,0.193632417,0.192649519
1712,Female,81,Low,92,0.148495318,0.14751242
1713,Female,81,Low,93,0.285011079,0.28402818
1714,Female,81,Low,94,0.235274731,0.234291832
1715,Female,81,Low,95,0.257404948,0.25642205
1716,Female,81,Low,96,0.281470467,0.280487569
1717,Female,81,Low,97,0.30759112,0.306608222
1718,Female,81,Low,98,0.335878802,0.334895903
1719,Female,81,Low,99,0.366446531,0.365463633
1720,Female,81,Low,100,0.399402744,0.398419845
1721,Female,81,Moderate,81,0.05105757,0.050287288
1722,Female,81,Moderate,82,0.061915952,0.061113359
1723,Female,81,Moderate,83,0.070095807,0.06927825
1724,Female,81,Moderate,84,0.08951292,0.088657314
1725,Female,81,Moderate,85,0.102883823,0.101900924
1726,Female,81,Moderate,86,0.117660662,0.116677764
1727,Female,81,Moderate,87,0.152875107,0.151892209
1728,Female,81,Moderate,88,0.164667615,0.163684717
1729,Female,81,Moderate,89,0.189547066,0.188564168
1730,Female,81,Moderate,90,0.209832375,0.208849477
1731,Female,81,Moderate,91,0.222588105,0.221605207
1732,Female,81,Moderate,92,0.240847534,0.239864636
1733,Female,81,Moderate,93,0.328640553,0.327657655
1734,Female,81,Moderate,94,0.235274731,0.234291832
1735,Female,81,Moderate,95,0.257404948,0.25642205
1736,Female,81,Moderate,96,0.281470467,0.280487569
1737,Female,81,Moderate,97,0.30759112,0.306608222
1738,Female,81,Moderate,98,0.335878802,0.334895903
1739,Female,81,Moderate,99,0.366446531,0.365463633
1740,Female,81,Moderate,100,0.399402744,0.398419845
1741,Female,81,Severe,81,0.113611203,0.11284092
1742,Female,81,Severe,82,0.119218374,0.118415782
1743,Female,81,Severe,83,0.130890591,0.130073033
1744,Female,81,Severe,84,0.147255613,0.146400007
1745,Female,81,Severe,85,0.158326384,0.157343485
1746,Female,81,Severe,86,0.187909069,0.186926171
1747,Female,81,Severe,87,0.19036461,0.189381712
1748,Female,81,Severe,88,0.201627166,0.200644268
1749,Female,81,Severe,89,0.226511752,0.225528854
1750,Female,81,Severe,90,0.227710438,0.226727539
1751,Female,81,Severe,91,0.273551387,0.272568488
1752,Female,81,Severe,92,0.258579769,0.25759687
1753,Female,81,Severe,93,0.348202726,0.347219827
1754,Female,81,Severe,94,0.235274731,0.234291832
1755,Female,81,Severe,95,0.257404948,0.25642205
1756,Female,81,Severe,96,0.281470467,0.280487569
1757,Female,81,Severe,97,0.30759112,0.306608222
1758,Female,81,Severe,98,0.335878802,0.334895903
1759,Female,81,Severe,99,0.366446531,0.365463633
1760,Female,81,Severe,100,0.399402744,0.398419845
1761,Female,82,No,82,0.033869752,0.033067159
1762,Female,82,No,83,0.042041882,0.041224324
1763,Female,82,No,84,0.051890366,0.05103476
1764,Female,82,No,85,0.061197788,0.06021489
1765,Female,82,No,86,0.075489307,0.074506409
1766,Female,82,No,87,0.087263158,0.08628026
1767,Female,82,No,88,0.099291962,0.098309064
1768,Female,82,No,89,0.122816736,0.121833838
1769,Female,82,No,90,0.149826453,0.148843555
1770,Female,82,No,91,0.163073493,0.162090594
1771,Female,82,No,92,0.188495429,0.187512531
1772,Female,82,No,93,0.21213442,0.211151521
1773,Female,82,No,94,0.205832485,0.204849587
1774,Female,82,No,95,0.257404948,0.25642205
1775,Female,82,No,96,0.281470467,0.280487569
1776,Female,82,No,97,0.30759112,0.306608222
1777,Female,82,No,98,0.335878802,0.334895903
1778,Female,82,No,99,0.366446531,0.365463633
1779,Female,82,No,100,0.399402744,0.398419845
1780,Female,82,Low,82,0.048529108,0.047726515
1781,Female,82,Low,83,0.06093942,0.060121862
1782,Female,82,Low,84,0.060320653,0.059465047
1783,Female,82,Low,85,0.075418203,0.074435305
1784,Female,82,Low,86,0.104326263,0.103343365
1785,Female,82,Low,87,0.103277341,0.102294443
1786,Female,82,Low,88,0.130965857,0.129982959
1787,Female,82,Low,89,0.160227906,0.159245008
1788,Female,82,Low,90,0.171240716,0.170257818
1789,Female,82,Low,91,0.219958311,0.218975413
1790,Female,82,Low,92,0.155666353,0.154683454
1791,Female,82,Low,93,0.171074441,0.170091542
1792,Female,82,Low,94,0.196820975,0.195838076
1793,Female,82,Low,95,0.257404948,0.25642205
1794,Female,82,Low,96,0.281470467,0.280487569
1795,Female,82,Low,97,0.30759112,0.306608222
1796,Female,82,Low,98,0.335878802,0.334895903
1797,Female,82,Low,99,0.366446531,0.365463633
1798,Female,82,Low,100,0.399402744,0.398419845
1799,Female,82,Moderate,82,0.056664638,0.055862046
1800,Female,82,Moderate,83,0.070632425,0.069814867
1801,Female,82,Moderate,84,0.083767612,0.082912006
1802,Female,82,Moderate,85,0.090770622,0.089787724
1803,Female,82,Moderate,86,0.115849027,0.114866129
1804,Female,82,Moderate,87,0.147926276,0.146943378
1805,Female,82,Moderate,88,0.152509856,0.151526958
1806,Female,82,Moderate,89,0.174892811,0.173909913
1807,Female,82,Moderate,90,0.218817802,0.217834904
1808,Female,82,Moderate,91,0.232966247,0.231983349
1809,Female,82,Moderate,92,0.246313719,0.245330821
1810,Female,82,Moderate,93,0.273170305,0.272187406
1811,Female,82,Moderate,94,0.252893584,0.251910686
1812,Female,82,Moderate,95,0.257404948,0.25642205
1813,Female,82,Moderate,96,0.281470467,0.280487569
1814,Female,82,Moderate,97,0.30759112,0.306608222
1815,Female,82,Moderate,98,0.335878802,0.334895903
1816,Female,82,Moderate,99,0.366446531,0.365463633
1817,Female,82,Moderate,100,0.399402744,0.398419845
1818,Female,82,Severe,82,0.121931271,0.121128679
1819,Female,82,Severe,83,0.125461879,0.124644322
1820,Female,82,Severe,84,0.144620288,0.143764682
1821,Female,82,Severe,85,0.153135235,0.152152336
1822,Female,82,Severe,86,0.171167753,0.170184855
1823,Female,82,Severe,87,0.19121827,0.190235372
1824,Female,82,Severe,88,0.198425598,0.1974427
1825,Female,82,Severe,89,0.235962417,0.234979519
1826,Female,82,Severe,90,0.233277121,0.232294223
1827,Female,82,Severe,91,0.26345073,0.262467832
1828,Female,82,Severe,92,0.244703458,0.243720559
1829,Female,82,Severe,93,0.29592915,0.294946252
1830,Female,82,Severe,94,0.37509238,0.374109481
1831,Female,82,Severe,95,0.257404948,0.25642205
1832,Female,82,Severe,96,0.281470467,0.280487569
1833,Female,82,Severe,97,0.30759112,0.306608222
1834,Female,82,Severe,98,0.335878802,0.334895903
1835,Female,82,Severe,99,0.366446531,0.365463633
1836,Female,82,Severe,100,0.399402744,0.398419845
1837,Female,83,No,83,0.038407873,0.037590315
1838,Female,83,No,84,0.049735714,0.048880108
1839,Female,83,No,85,0.057510008,0.05652711
1840,Female,83,No,86,0.073209647,0.072226749
1841,Female,83,No,87,0.081022387,0.080039488
1842,Female,83,No,88,0.094455165,0.093472267
1843,Female,83,No,89,0.115431018,0.11444812
1844,Female,83,No,90,0.14040202,0.139419122
1845,Female,83,No,91,0.164359123,0.163376225
1846,Female,83,No,92,0.190627812,0.189644914
1847,Female,83,No,93,0.205679193,0.204696295
1848,Female,83,No,94,0.202660294,0.201677395
1849,Female,83,No,95,0.266123073,0.265140175
1850,Female,83,No,96,0.281470467,0.280487569
1851,Female,83,No,97,0.30759112,0.306608222
1852,Female,83,No,98,0.335878802,0.334895903
1853,Female,83,No,99,0.366446531,0.365463633
1854,Female,83,No,100,0.399402744,0.398419845
1855,Female,83,Low,83,0.042213709,0.041396151
1856,Female,83,Low,84,0.053412655,0.052557049
1857,Female,83,Low,85,0.076690711,0.075707813
1858,Female,83,Low,86,0.084347247,0.083364349
1859,Female,83,Low,87,0.106655107,0.105672209
1860,Female,83,Low,88,0.120688509,0.119705611
1861,Female,83,Low,89,0.146917041,0.145934143
1862,Female,83,Low,90,0.187195629,0.18621273
1863,Female,83,Low,91,0.186232989,0.18525009
1864,Female,83,Low,92,0.143965552,0.142982654
1865,Female,83,Low,93,0.193589432,0.192606534
1866,Female,83,Low,94,0.273055139,0.272072241
1867,Female,83,Low,95,0.202012438,0.20102954
1868,Female,83,Low,96,0.281470467,0.280487569
1869,Female,83,Low,97,0.30759112,0.306608222
1870,Female,83,Low,98,0.335878802,0.334895903
1871,Female,83,Low,99,0.366446531,0.365463633
1872,Female,83,Low,100,0.399402744,0.398419845
1873,Female,83,Moderate,83,0.062119433,0.061301876
1874,Female,83,Moderate,84,0.076689106,0.075833499
1875,Female,83,Moderate,85,0.08999186,0.089008962
1876,Female,83,Moderate,86,0.109532436,0.108549538
1877,Female,83,Moderate,87,0.142583632,0.141600734
1878,Female,83,Moderate,88,0.147588269,0.14660537
1879,Female,83,Moderate,89,0.189364535,0.188381636
1880,Female,83,Moderate,90,0.211983257,0.211000359
1881,Female,83,Moderate,91,0.226967639,0.225984741
1882,Female,83,Moderate,92,0.254645818,0.25366292
1883,Female,83,Moderate,93,0.282599442,0.281616544
1884,Female,83,Moderate,94,0.323583479,0.322600581
1885,Female,83,Moderate,95,0.271923275,0.270940377
1886,Female,83,Moderate,96,0.281470467,0.280487569
1887,Female,83,Moderate,97,0.30759112,0.306608222
1888,Female,83,Moderate,98,0.335878802,0.334895903
1889,Female,83,Moderate,99,0.366446531,0.365463633
1890,Female,83,Moderate,100,0.399402744,0.398419845
1891,Female,83,Severe,83,0.135922893,0.135105335
1892,Female,83,Severe,84,0.14424713,0.143391524
1893,Female,83,Severe,85,0.149580436,0.148597537
1894,Female,83,Severe,86,0.174267923,0.173285025
1895,Female,83,Severe,87,0.189900241,0.188917343
1896,Female,83,Severe,88,0.197498241,0.196515342
1897,Female,83,Severe,89,0.208090906,0.207108008
1898,Female,83,Severe,90,0.249542042,0.248559143
1899,Female,83,Severe,91,0.268650181,0.267667283
1900,Female,83,Severe,92,0.232938856,0.231955957
1901,Female,83,Severe,93,0.324945383,0.323962485
1902,Female,83,Severe,94,0.34257577,0.341592872
1903,Female,83,Severe,95,0.246232342,0.245249444
1904,Female,83,Severe,96,0.281470467,0.280487569
1905,Female,83,Severe,97,0.30759112,0.306608222
1906,Female,83,Severe,98,0.335878802,0.334895903
1907,Female,83,Severe,99,0.366446531,0.365463633
1908,Female,83,Severe,100,0.399402744,0.398419845
1909,Female,84,No,84,0.04351727,0.042661664
1910,Female,84,No,85,0.054165551,0.053182653
1911,Female,84,No,86,0.069222534,0.068239635
1912,Female,84,No,87,0.078751471,0.077768573
1913,Female,84,No,88,0.090437703,0.089454805
1914,Female,84,No,89,0.107599299,0.1066164
1915,Female,84,No,90,0.133179512,0.132196614
1916,Female,84,No,91,0.153203818,0.152220919
1917,Female,84,No,92,0.185276643,0.184293745
1918,Female,84,No,93,0.205033001,0.204050103
1919,Female,84,No,94,0.201803012,0.200820114
1920,Female,84,No,95,0.27741508,0.276432182
1921,Female,84,No,96,0.267472966,0.266490068
1922,Female,84,No,97,0.30759112,0.306608222
1923,Female,84,No,98,0.335878802,0.334895903
1924,Female,84,No,99,0.366446531,0.365463633
1925,Female,84,No,100,0.399402744,0.398419845
1926,Female,84,Low,84,0.059951147,0.059095541
1927,Female,84,Low,85,0.062570703,0.061587805
1928,Female,84,Low,86,0.089852347,0.088869449
1929,Female,84,Low,87,0.098463774,0.097480876
1930,Female,84,Low,88,0.110775318,0.10979242
1931,Female,84,Low,89,0.11534064,0.114357741
1932,Female,84,Low,90,0.192601715,0.191618817
1933,Female,84,Low,91,0.199602887,0.198619988
1934,Female,84,Low,92,0.190690276,0.189707377
1935,Female,84,Low,93,0.21661621,0.215633311
1936,Female,84,Low,94,0.262338202,0.261355304
1937,Female,84,Low,95,0.359675134,0.358692236
1938,Female,84,Low,96,0.335091154,0.334108255
1939,Female,84,Low,97,0.30759112,0.306608222
1940,Female,84,Low,98,0.335878802,0.334895903
1941,Female,84,Low,99,0.366446531,0.365463633
1942,Female,84,Low,100,0.399402744,0.398419845
1943,Female,84,Moderate,84,0.074781469,0.073925863
1944,Female,84,Moderate,85,0.084688144,0.083705246
1945,Female,84,Moderate,86,0.101196022,0.100213123
1946,Female,84,Moderate,87,0.126918265,0.125935366
1947,Female,84,Moderate,88,0.143325436,0.142342537
1948,Female,84,Moderate,89,0.157886837,0.156903939
1949,Female,84,Moderate,90,0.178611018,0.177628119
1950,Female,84,Moderate,91,0.219145697,0.218162799
1951,Female,84,Moderate,92,0.280392435,0.279409537
1952,Female,84,Moderate,93,0.274889273,0.273906375
1953,Female,84,Moderate,94,0.347911088,0.346928189
1954,Female,84,Moderate,95,0.243855554,0.242872656
1955,Female,84,Moderate,96,0.199914716,0.198931817
1956,Female,84,Moderate,97,0.30759112,0.306608222
1957,Female,84,Moderate,98,0.335878802,0.334895903
1958,Female,84,Moderate,99,0.366446531,0.365463633
1959,Female,84,Moderate,100,0.399402744,0.398419845
1960,Female,84,Severe,84,0.147069148,0.146213542
1961,Female,84,Severe,85,0.148734857,0.147751959
1962,Female,84,Severe,86,0.172033237,0.171050339
1963,Female,84,Severe,87,0.185665148,0.18468225
1964,Female,84,Severe,88,0.187208599,0.1862257
1965,Female,84,Severe,89,0.222266799,0.221283901
1966,Female,84,Severe,90,0.233935852,0.232952954
1967,Female,84,Severe,91,0.261796354,0.260813455
1968,Female,84,Severe,92,0.267508782,0.266525884
1969,Female,84,Severe,93,0.3140836,0.313100701
1970,Female,84,Severe,94,0.334235638,0.33325274
1971,Female,84,Severe,95,0.347604061,0.346621163
1972,Female,84,Severe,96,0.426258129,0.425275231
1973,Female,84,Severe,97,0.30759112,0.306608222
1974,Female,84,Severe,98,0.335878802,0.334895903
1975,Female,84,Severe,99,0.366446531,0.365463633
1976,Female,84,Severe,100,0.399402744,0.398419845
1977,Female,85,No,85,0.049670511,0.048687613
1978,Female,85,No,86,0.064002834,0.063019935
1979,Female,85,No,87,0.073546148,0.07256325
1980,Female,85,No,88,0.086376599,0.085393701
1981,Female,85,No,89,0.102027469,0.101044571
1982,Female,85,No,90,0.123842598,0.1228597
1983,Female,85,No,91,0.147066978,0.14608408
1984,Female,85,No,92,0.175139528,0.17415663
1985,Female,85,No,93,0.202897592,0.201914694
1986,Female,85,No,94,0.210724149,0.209741251
